date,MSFT.Open,MSFT.High,MSFT.Low,MSFT.Close,MSFT.Volume,MSFT.Adjusted,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,ADP.Open,ADP.High,ADP.Low,ADP.Close,ADP.Volume,ADP.Adjusted,ADBE.Open,ADBE.High,ADBE.Low,ADBE.Close,ADBE.Volume,ADBE.Adjusted,AMD.Open,AMD.High,AMD.Low,AMD.Close,AMD.Volume,AMD.Adjusted,IBM.Open,IBM.High,IBM.Low,IBM.Close,IBM.Volume,IBM.Adjusted,ORCL.Open,ORCL.High,ORCL.Low,ORCL.Close,ORCL.Volume,ORCL.Adjusted
2021-02-04,242.660004,243.240005,240.369995,242.009995,25296100,238.946487,136.300003,137.399994,134.589996,137.389999,84183100,136.174377,168.070007,170.660004,166.369995,170.559998,1409100,165.763046,484.220001,489.880005,481.920013,489.380005,2005100,489.380005,88.220001,88.599998,87.059998,87.839996,30791600,87.839996,114.636711,115.774376,113.642448,115.697899,4771957,107.539986,62.48,63.389999,62.25,63.349998,9928700,62.15247
2021-02-05,242.229996,243.279999,240.419998,242.199997,18054800,239.134094,137.350006,137.419998,135.860001,136.759995,75693800,135.752502,170.729996,171.559998,167.169998,167.279999,1536300,162.575302,490.920013,495.100006,488,492.119995,1675000,492.119995,88.150002,88.360001,86.879997,87.900002,30268700,87.900002,115.67878,116.453156,115.219887,116.434036,4775722,108.22422,63.5,64.07,63.279999,63.599998,9170200,62.397747
2021-02-08,243.149994,243.679993,240.809998,242.470001,22211900,239.400696,136.029999,136.960007,134.919998,136.910004,71297200,135.901413,167.960007,168.729996,166.5,167.919998,1755100,163.197311,494.26001,497.859985,489.209991,493.76001,1727000,493.76001,88.309998,91.989998,87.980003,91.470001,47639900,91.470001,117.227531,118.527725,117.017204,118.173996,6158848,109.841492,63.790001,63.869999,62.84,63.110001,7003400,61.917007
2021-02-09,241.869995,244.759995,241.380005,243.770004,23565000,240.684219,136.619995,137.880005,135.850006,136.009995,76774200,135.008026,167.869995,168.419998,166.429993,167.380005,1748700,162.672485,495,497.950012,492.01001,496.049988,1571500,496.049988,91.389999,93.300003,90.550003,90.910004,37596400,90.910004,116.5392,117.208412,115.726578,116.7304,4933982,109.949554,63.080002,63.849998,62.91,63.669998,5437400,62.466419
2021-02-10,245,245.919998,240.889999,242.820007,22186700,239.746262,136.479996,136.990005,134.399994,135.389999,73046600,134.392593,168.399994,168.660004,166.240005,166.940002,1607800,162.244873,499.170013,499.98999,490.269989,492.670013,1764500,492.670013,91.5,93.269997,90.459999,92.349998,42441300,92.349998,117.619499,117.982796,115.879539,116.864243,5090673,110.075615,63.84,63.900002,62.93,63.27,9577500,62.073986
2021-02-11,244.779999,245.149994,242.149994,244.490005,15751100,241.39511100000001,135.899994,136.389999,133.770004,135.130005,64280000,134.134506,168.389999,168.440002,166.580002,166.800003,1189300,162.108826,494.529999,497,491.079987,496.619995,1609800,496.619995,92.900002,93.650002,91.330002,92.660004,35571000,92.660004,116.634796,116.835564,115.32505,115.592735,5629154,108.877968,63.560001,63.970001,62.279999,62.700001,7690800,61.514759
2021-02-12,243.929993,245.300003,242.729996,244.990005,16561100,241.888794,134.350006,135.529999,133.690002,135.369995,60145100,134.372726,166.009995,167.199997,164.240005,167.029999,1828400,162.332336,495.160004,499.359985,491.76001,498.839996,1450600,498.839996,92.75,94.220001,91.900002,93.769997,38538400,93.769997,115.67878,116.022942,114.808792,115.487572,4049275,108.778915,62.32,63.119999,62.310001,63.080002,6663400,61.887577
2021-02-16,245.029999,246.130005,242.919998,243.699997,26728500,240.615112,135.490005,136.009995,132.789993,133.190002,80576300,132.208801,165.850006,167.740005,165.029999,166.160004,2024400,161.486801,500.029999,506.51001,497.600006,501.640015,1845900,501.640015,93.900002,94,90.75,91.459999,35105900,91.459999,114.866158,115.296364,114.110901,114.789673,6945231,108.121559,63.110001,63.259998,62.099998,62.139999,7526000,60.965343
2021-02-17,241.320007,244.309998,240.940002,244.199997,21653500,241.664093,131.25,132.220001,129.470001,130.839996,97918500,129.876129,164.910004,167.429993,164.520004,167.130005,1270900,162.42955,495.410004,495.549988,485.51001,491.230011,2112000,491.230011,90.559998,90.959999,88.57,89.940002,32245500,89.940002,114.024857,115.258125,113.785851,114.694077,4141219,108.031517,61.830002,62.150002,61.360001,62.09,6244500,60.91629
2021-02-18,241.800003,243.929993,240.860001,243.789993,16925600,241.258347,129.199997,130,127.410004,129.710007,96856700,128.754456,167.220001,173.020004,166.259995,172.600006,2226000,167.745667,486.320007,489.799988,480,488.369995,1803200,488.369995,89.089996,89.599998,87.309998,88.639999,35624900,88.639999,115.200768,115.621414,114.435944,115.420647,5646413,108.715874,61.810001,62.209999,61.66,62.07,6262400,60.896664
2021-02-19,243.75,243.860001,240.179993,240.970001,25262600,238.467636,130.240005,130.710007,128.800003,129.869995,87668800,128.913269,172.830002,173.399994,169,169.289993,2000800,164.528763,487.160004,488.649994,476.100006,479.119995,2720700,479.119995,89.75,90.419998,88.690002,89.580002,29548300,89.580002,115.439774,115.449333,113.173996,113.757172,6881320,107.149033,62.259998,62.360001,61.080002,61.130001,10905100,59.974442
2021-02-22,237.419998,237.929993,232.399994,234.509995,36446900,232.074707,128.009995,129.720001,125.599998,126,103916400,125.071785,168.679993,171.559998,167.130005,170.820007,1465200,166.015762,470.480011,472.100006,466.660004,467.329987,2510500,467.329987,88.150002,88.300003,85.209999,85.370003,36930200,85.370003,113.288719,115.803062,113.231361,115.54493,6149643,108.832947,62.849998,64.970001,62.279999,64.449997,20940300,63.23167
2021-02-23,230.330002,234.830002,228.729996,233.270004,30228700,230.84761,123.760002,126.709999,118.389999,125.860001,158273000,124.932823,170.830002,174.600006,170.160004,172.070007,1880400,167.230606,461.019989,471.440002,450.119995,467.799988,4164300,467.799988,83.400002,85.110001,79.360001,84.739998,49720900,84.739998,115.602295,116.01338199999999,114.531548,115.401527,4739740,108.697876,64.419998,65.220001,64.050003,64.5,18175400,63.280735
2021-02-24,230.009995,235.199997,229,234.550003,26339700,232.114319,124.940002,125.559998,122.230003,125.349998,111039900,124.426567,170.100006,176.850006,169.009995,176.619995,1969700,171.652618,463.48999,477.350006,460.290009,476.619995,3390600,476.619995,84.330002,87.089996,82.809998,86.940002,40821200,86.940002,115.487572,118.059273,115.219887,117.791588,6087720,110.949089,64.489998,65.150002,64.080002,64.699997,10609300,63.476948
2021-02-25,232.080002,234.589996,227.880005,228.990005,39542200,226.612045,124.68,126.459999,120.540001,120.989998,148199500,120.098679,174.770004,177.619995,174.460007,175.529999,2485600,170.593262,471.23999,476.309998,456.01001,459.160004,3252500,459.160004,86.169998,87.089996,81.919998,82.419998,54625100,82.419998,117.94455,118.881454,116.959846,117.084129,5953623,110.282722,64.639999,66.360001,64.580002,65.300003,15356100,64.065613
2021-02-26,231.529999,235.369995,229.539993,232.380005,37819200,229.966843,122.589996,124.849998,121.199997,121.260002,164560400,120.366699,176.399994,177.539993,173.720001,174.020004,2644900,169.125732,462.799988,467.320007,456.01001,459.670013,3154500,459.670013,83.57,85.589996,82.910004,84.510002,48962900,84.510002,116.873802,116.873802,113.652008,113.699806,9467346,107.095001,65.540001,66.279999,64.5,64.510002,20512600,63.29055
2021-03-01,235.899994,237.470001,233.149994,236.940002,25324000,234.479477,123.75,127.93,122.790001,127.790001,116307900,126.848602,175.770004,178.460007,174.580002,177.5,1690200,172.507874,465.679993,470.5,462.649994,469.570007,2358600,469.570007,85.370003,86.5,83.970001,86.389999,32746200,86.389999,115.057358,116.940727,114.588913,115.430206,5977367,108.724892,64.949997,66.730003,64.769997,66.169998,11758900,64.919174
2021-03-02,237.009995,237.300003,233.449997,233.869995,22812500,231.441376,128.410004,128.720001,125.010002,125.120003,102260900,124.198273,177.509995,177.990005,173.860001,174.940002,2088400,170.019867,473.029999,473.799988,463.459991,466.589996,2211000,466.589996,86.919998,86.949997,84.040001,84.129997,34828200,84.129997,115.430206,116.5392,114.971321,115.038239,4732418,108.35569,66.150002,67.419998,66,66.660004,13282000,65.39991
2021-03-03,232.160004,233.580002,227.259995,227.559998,34029500,225.196899,124.809998,125.709999,121.839996,122.059998,112966300,121.160797,173.520004,175.089996,172.320007,174.490005,1716900,169.58255,463.220001,464.679993,448.089996,448.450012,2808100,448.450012,84.279999,84.379997,80.849998,80.860001,43541000,80.860001,115.200768,117.237091,114.703636,116.978966,7744898,110.18367,66.25,67.540001,66.199997,66.910004,15827600,65.645187
2021-03-04,226.740005,232.490005,224.259995,226.729996,44727800,224.375504,121.75,123.599998,118.620003,120.129997,178155000,119.245018,174.330002,175.869995,169.929993,171.009995,2013000,166.200394,446.450012,457.529999,437.630005,439.059998,4486400,439.059998,80.230003,81.809998,76.779999,77.75,60549400,77.75,116.634796,117.801147,113.537285,114.827919,8439651,108.157585,66.68,67.309998,65.309998,65.610001,19951100,64.369751
2021-03-05,229.520004,233.270004,226.460007,231.600006,41872800,229.194946,120.980003,121.940002,117.57,121.419998,153766600,120.525513,171.830002,179,171.5,178.259995,2535900,173.246506,444.880005,444.950012,423.709991,440.829987,4615000,440.829987,79,79.480003,74.199997,78.519997,58548900,78.519997,115.33461,118.307838,114.961761,117.428299,7268968,110.606903,67.309998,71.720001,67.309998,69.970001,34211500,68.647331
2021-03-08,231.369995,233.369995,227.130005,227.389999,35267400,225.028656,120.93,121,116.209999,116.360001,154376600,115.5028,179.270004,183.639999,177.740005,180.419998,2550400,175.345764,439.76001,440.98999,420.779999,421.200012,3885100,421.200012,78.029999,79,73.860001,73.959999,54563900,73.959999,117.581261,121.271507,117.476097,119.32122,7572203,112.38987,70.470001,72.940002,70.099998,72.160004,23300500,70.795937
2021-03-09,232.880005,235.380005,231.669998,233.779999,33080500,231.35231,119.029999,122.059998,118.790001,121.089996,129525800,120.197952,182.020004,184.289993,181.119995,183.059998,2250000,177.911499,437.839996,442.75,436,439.179993,3926400,439.179993,76.730003,79.220001,75.769997,78.529999,45088300,78.529999,119.885277,120.86998,118.699806,118.718925,5867014,111.822571,72.400002,73.220001,72,72.639999,17296400,71.266853
2021-03-10,237,237,232.039993,232.419998,29746800,230.006424,121.690002,122.169998,119.449997,119.980003,111943300,119.096138,183.720001,184.589996,181.270004,182.070007,1968400,176.949356,445.730011,448.459991,436.820007,437.01001,2747300,437.01001,79.75,80.040001,77.410004,77.519997,45416600,77.519997,119.550667,122.60038,119.13002,122.246651,7581199,115.145363,73.5,73.620003,71.5,72.120003,21378600,70.756691
2021-03-11,234.960007,239.169998,234.309998,237.130005,29907600,234.667526,122.540001,123.209999,121.260002,121.959999,103026500,121.061531,180.479996,183.990005,180.210007,181.559998,1362400,177.359634,448.140015,454.070007,447.309998,451.059998,2762200,451.059998,79.400002,81.889999,79.370003,81.230003,43583700,81.230003,122.456978,122.982796,121.20459,121.548759,5383657,114.488014,67.650002,68.099998,65.43,67.410004,38095400,66.135727
2021-03-12,234.009995,235.820007,233.229996,235.75,22653700,233.301865,120.400002,121.169998,119.160004,121.029999,88105100,120.138397,180.720001,183.080002,180.550003,182.770004,1360500,178.541626,443.450012,445.890015,438.600006,444.299988,2183100,444.299988,79.730003,81.190002,79.230003,81.050003,32938000,81.050003,121.596558,122.06501,121.042068,121.998085,4194565,114.911232,66.959999,67.870003,66.449997,67.160004,11606300,65.890457
2021-03-15,234.960007,235.190002,231.809998,234.809998,26034900,232.371613,121.410004,124,120.419998,123.989998,92403800,123.076576,182.770004,189.320007,182.770004,189.080002,2792300,184.705658,444.399994,447.790009,437.769989,447.589996,2508400,447.589996,81.910004,83.389999,81.199997,82.5,39086800,82.5,122.151054,123.087952,121.931168,122.92543,3577948,115.784714,66.949997,67.779999,66.900002,67.730003,8919600,66.449677
2021-03-16,236.279999,240.059998,235.940002,237.710007,28092200,235.241501,125.699997,127.220001,124.720001,125.57,115227900,124.644943,188.75,190.5,187.940002,188.279999,2017100,183.924149,452.01001,457.410004,449.670013,450.540009,2618800,450.540009,83.660004,84.75,82.260002,82.75,42971600,82.75,122.638626,122.868073,121.73996,122.60038,4867247,115.478546,68,68.07,66.68,66.849998,14512500,65.586311
2021-03-17,236.149994,238.550003,233.229996,237.039993,29562100,234.57843,124.050003,125.860001,122.339996,124.760002,111932600,123.840912,187.259995,188.509995,185.759995,187.880005,1982000,183.533417,445.440002,453.940002,441.019989,451.01001,2502700,451.01001,81.75,83.25,80.410004,82.629997,43320600,82.629997,122.810707,123.79541,121.883362,123.355644,4488804,116.189941,66.800003,66.849998,66.160004,66.220001,11892400,64.968224
2021-03-18,232.559998,234.190002,230.330002,230.720001,34833000,228.324081,122.879997,123.18,120.32,120.529999,121229700,119.642075,185.770004,188.389999,185.419998,186.059998,1622400,181.755524,443.160004,446.859985,438.5,439.179993,2931200,439.179993,81.059998,81.620003,78.010002,78.120003,51036500,78.120003,123.2696,125.239006,122.170174,124.340347,6104142,117.117447,66.470001,67.010002,66.089996,66.739998,13750300,65.478386
2021-03-19,231.020004,232.470001,229.350006,230.350006,46430700,227.957916,119.900002,121.43,119.68,119.989998,185549500,119.106049,186.039993,187.130005,182.210007,183.929993,10171500,179.674805,439.179993,444.5,438.140015,441.5,3923800,441.5,78.489998,79.339996,77.589996,79.059998,42283400,79.059998,124.302101,124.703636,122.877632,123.231361,10297870,116.072876,66.790001,66.830002,65.959999,66.260002,30963600,65.007462
2021-03-22,230.270004,236.899994,230.139999,235.990005,30127000,233.539368,120.330002,123.870003,120.260002,123.389999,111912300,122.48101,182.960007,184.880005,182.520004,184.389999,2151000,180.124161,444.859985,457.820007,444.859985,452.410004,2944300,452.410004,79.989998,81.269997,79.220001,80.300003,39648600,80.300003,122.848946,124.971321,122.265778,124.808792,4356485,117.558662,66.220001,66.519997,65.860001,66.32,10263700,65.066338
2021-03-23,237.490005,241.050003,237.070007,237.580002,31638400,235.112854,123.330002,124.239998,122.139999,122.540001,95467100,121.637276,185.679993,185.779999,183.080002,184.039993,1664100,179.782257,457.350006,466.880005,456.410004,460.200012,5317000,460.200012,80.129997,80.339996,77.949997,78.379997,40466600,78.379997,124.703636,125.774376,124.091782,124.722755,4556794,117.477631,66.330002,67.940002,66.330002,67.269997,12390100,65.998367
2021-03-24,237.850006,238,235.320007,235.460007,25620100,233.014877,122.82,122.900002,120.07,120.089996,88530500,119.205315,183.309998,187.940002,183.309998,185.270004,2020300,180.983826,464.76001,465.609985,448.339996,451.51001,5214100,451.51001,77.550003,78.800003,76.400002,76.480003,43753600,76.480003,125.191208,126.300194,124.827919,124.875717,4189230,117.621704,67.110001,67.410004,66.739998,66.830002,11391100,65.566689
2021-03-25,235.300003,236.940002,231.570007,232.339996,34061900,229.927261,119.540001,121.660004,119,120.589996,98844700,119.70163,187.130005,188.149994,186.009995,187,2138900,182.673782,448.329987,456.869995,445.410004,450.98999,3201500,450.98999,75.849998,76.949997,74.959999,76.220001,44735100,76.220001,124.598473,127.380501,124.063095,127.217972,5809484,119.827896,66.959999,68.730003,66.760002,68.629997,14844700,67.332649
2021-03-26,231.550003,236.710007,231.550003,236.479996,25479900,234.024261,120.349998,121.480003,118.919998,121.209999,94071200,120.317062,187.139999,192.979996,186.830002,192.690002,2088200,188.232147,450.25,469.769989,449.049988,469.089996,3615900,469.089996,76.620003,77.5,75.029999,77.410004,49148700,77.410004,127.428299,130.478012,127.265778,130.382416,5823710,122.808525,68.57,70.370003,68.279999,70.25,12617000,68.922043
2021-03-29,236.589996,236.800003,231.880005,235.240005,25227500,232.797134,121.650002,122.580002,120.730003,121.389999,80819200,120.495743,191.759995,192.990005,190.039993,192.5,1432200,188.046539,469.029999,472,462.5,469.320007,3141900,469.320007,77.029999,78.019997,76.260002,77.139999,37144300,77.139999,130,131.042068,129.550674,129.885284,4835344,122.340271,70.209999,72.330002,70.169998,71.129997,15183700,69.7854
2021-03-30,233.529999,233.850006,231.100006,231.850006,24792000,229.442352,120.110001,120.400002,118.860001,119.900002,85671900,119.016716,192.729996,193.440002,187.210007,187.889999,1774300,183.543182,462.579987,469.089996,461.5,465.459991,2436300,465.459991,76.470001,76.559998,74.849998,76,39169300,76,129.885284,130.277252,128.12619,128.79541,5010758,121.313705,70.830002,71.050003,69.949997,70.550003,12000200,69.21637
2021-03-31,232.910004,239.100006,232.389999,235.770004,43623500,233.321655,121.650002,123.519997,121.150002,122.150002,118323800,121.250145,187.899994,189.570007,187.050003,188.470001,1848600,184.109756,469.700012,482.410004,468.700012,475.369995,3155900,475.369995,76.57,79.129997,76.519997,78.5,43659500,78.5,128.623322,128.785858,126.873802,127.39962,5172575,119.999001,70.699997,71.099998,69.910004,70.169998,9971700,68.843552
2021-04-01,238.470001,242.839996,238.050003,242.350006,30338000,239.833313,123.660004,124.18,122.489998,123,75089100,122.09388,190.220001,190.220001,188.130005,189.399994,1326900,185.01825,483.119995,487.040009,480.709991,483.339996,2664700,483.339996,80.160004,81.309998,79.480003,81.089996,40182400,81.089996,127.877632,128.040146,126.453156,127.370934,4261404,119.971977,70.459999,71.830002,70.330002,71.809998,13228700,70.452553
2021-04-05,242.759995,249.960007,242.699997,249.070007,36910600,246.483536,123.870003,126.160004,123.07,125.900002,88651200,124.972519,189.820007,193.770004,189.779999,193.070007,1605600,188.603348,483.690002,495.51001,480.5,491.619995,2982500,491.619995,81.739998,81.900002,80.389999,81.43,32610600,81.43,127.762909,130.678772,127.533463,129.952194,5722980,122.403282,72.190002,74.900002,72.059998,74.160004,25010200,72.758133
2021-04-06,247.610001,249.399994,246.880005,247.860001,22931900,245.286087,126.5,127.129997,125.650002,126.209999,80171300,125.280243,192.75,192.75,188.770004,189.410004,1532600,185.028015,492.320007,495.589996,487.570007,491.339996,1878300,491.339996,81.209999,82.459999,80.879997,81.440002,29327900,81.440002,129.617584,129.674957,128.193115,128.317398,3787566,120.863457,73.620003,74.650002,73.160004,74.279999,14699800,72.875854
2021-04-07,247.809998,250.929993,247.190002,249.899994,22719800,247.304901,125.830002,127.919998,125.139999,127.900002,83466700,126.957787,188.830002,189.259995,185.610001,185.809998,1703500,181.511322,492.980011,494.850006,487.890015,493.410004,1576800,493.410004,81.32,83.099998,80.349998,82.199997,35590900,82.199997,127.954109,129.005737,127.896751,128.99617,3112896,121.502808,73.599998,74.18,73.449997,74.07,12356800,72.984245
2021-04-08,252.770004,254.139999,252,253.25,23625200,250.620117,128.949997,130.389999,128.520004,130.360001,88844600,129.399658,186.820007,188.460007,186.050003,188.199997,1972300,183.846024,500.160004,504.600006,498.140015,499.839996,2026000,499.839996,83.32,83.790001,82.440002,83.349998,41925300,83.349998,128.652008,129.66539,128.26004,129.177826,4275211,121.673897,74.269997,75.529999,74.150002,75.279999,13507700,74.176514
2021-04-09,252.869995,255.990005,252.440002,255.850006,24326800,253.19313,129.800003,133.039993,129.470001,133,106686700,132.020218,188.110001,189.830002,187,189.440002,1128500,185.057343,498.369995,504.440002,492.600006,504.040009,1886900,504.040009,82.800003,83.589996,82.160004,82.760002,32759900,82.760002,128.938812,129.770554,128.785858,129.761002,3162999,122.223206,75.349998,75.690002,74.900002,75.580002,13285700,74.472122
2021-04-12,254.710007,257.670013,254.619995,255.910004,27148700,253.252487,132.520004,132.850006,130.630005,131.240005,91420000,130.273163,188.720001,190.210007,188.429993,189.759995,1398000,185.369919,499.290009,506.940002,498.440002,506.029999,1584600,506.029999,82.059998,82.18,78.029999,78.580002,62098800,78.580002,129.082214,129.416824,127.963669,128.671127,3926684,121.19664,75.25,76.190002,75.199997,76.120003,10634900,75.004196
2021-04-13,257.26001,259.190002,256.829987,258.48999,23837500,255.805679,132.440002,134.660004,131.929993,134.429993,91266500,133.439682,189.860001,192.220001,189.550003,191.919998,1979000,187.47995,506.850006,517.26001,506.779999,514.859985,2195400,514.859985,79.669998,80.720001,78.980003,80.190002,37767300,80.190002,127.151054,127.74379,124.646271,125.411087,8403041,118.125977,76.160004,77.010002,75.900002,76.669998,13142400,75.546135
2021-04-14,257.480011,258.829987,255.160004,255.589996,23070900,252.935806,134.940002,135,131.660004,132.029999,87222800,131.057358,191.419998,193.289993,190.690002,191.149994,1651600,186.727768,514,517.780029,509.130005,510.630005,1956400,510.630005,79.879997,80.129997,77.940002,78.550003,34263800,78.550003,125.53537,126.940727,124.780113,126.797325,6137928,119.431686,77.040001,77.360001,76.510002,76.82,12730700,75.693939
2021-04-15,257.929993,259.929993,257.730011,259.5,25627500,256.805206,133.820007,135,133.639999,134.5,89347100,133.509171,192.559998,193.320007,191.380005,191.889999,1173400,187.450653,515.669983,524.590027,515.099976,523.25,2122300,523.25,80.32,83.949997,79.970001,83.010002,68942800,83.010002,127.418739,127.982796,126.405357,126.749519,4062664,119.386665,77,78.550003,76.830002,78.290001,13604200,77.14238
2021-04-16,259.470001,261,257.600006,260.73999,24878600,258.032318,134.300003,134.669998,133.279999,134.160004,84922400,133.171661,192.610001,193.520004,191.759995,192.940002,1612900,188.476349,524.210022,525.440002,518.549988,525.080017,2031600,525.080017,83.300003,83.589996,81.529999,82.150002,47280600,82.150002,127.151054,128.202682,127.103249,127.715103,5535223,120.296158,78.309998,79.339996,77.860001,78.949997,13334100,77.792709
2021-04-19,260.190002,261.480011,257.820007,258.73999,23209300,256.053101,133.509995,135.470001,133.339996,134.839996,94264200,133.846649,192.009995,193.160004,191.669998,192.75,1226300,188.290756,523.130005,524,514.440002,516.169983,1917700,516.169983,82.129997,83.18,80.389999,81.110001,39115500,81.110001,127.724663,127.93499,126.749519,127.265778,8575736,119.872932,78.809998,80.209999,78.339996,78.75,19967200,77.595642
2021-04-20,257.820007,260.200012,256.839996,258.26001,19722900,255.578094,135.020004,135.529999,131.809998,133.110001,94812300,132.12941,193.369995,193.970001,192.070007,192.809998,1258000,188.34938,515.289978,517.289978,510.600006,514.210022,1677500,514.210022,80.82,81.110001,78.510002,79.269997,34977800,79.269997,131.042068,133.623322,130.688339,132.084137,16192708,124.411392,78.699997,79.419998,78.650002,79.239998,12562300,78.078461
2021-04-21,258.940002,260.679993,257.25,260.579987,24030400,257.873993,132.360001,133.75,131.300003,133.5,68847100,132.516525,193.509995,194.559998,193,194.309998,1413500,189.814651,515.02002,515.47998,509.549988,512.340027,1678100,512.340027,78.989998,81.660004,78.860001,81.610001,35069000,81.610001,131.988525,137.40918,131.653915,137.237091,12456814,129.265015,78.790001,79.339996,76.529999,76.660004,18672800,75.536285
2021-04-22,260.209991,261.779999,255.639999,257.170013,25606200,254.499405,133.039993,134.149994,131.410004,131.940002,84566500,130.968018,193.929993,195.919998,193.220001,194.830002,1360500,190.322632,508.079987,512.77002,504.059998,507.290009,2084600,507.290009,81.610001,81.790001,78.589996,79.059998,38846100,79.059998,137.380493,138.374756,134.79924,135.066925,7428064,127.220917,76.110001,76.480003,74.75,74.870003,16769300,73.772522
2021-04-23,257.880005,261.51001,257.269989,261.149994,21462600,258.438049,132.160004,135.119995,132.160004,134.320007,78657500,133.33049,195,197.279999,193.619995,195.860001,1342900,191.328812,508.790009,517.5,508.399994,515.840027,2257500,515.840027,80.209999,83.300003,79.959999,82.760002,49194000,82.760002,135.095596,137.294449,134.751434,136.166351,4765576,128.25647,74.290001,75,73.849998,74.970001,10664700,73.871056
2021-04-26,261.660004,262.440002,260.170013,261.549988,19763300,258.833893,134.830002,135.059998,133.559998,134.720001,66905100,133.727539,195.570007,196.539993,194.699997,195.139999,1398900,190.625458,513.570007,516.309998,510.25,515.700012,1387500,515.700012,83.349998,85.900002,82.699997,85.410004,57594500,85.410004,136.156784,137.313583,135.258133,135.344162,4927497,127.482025,74.970001,75.040001,74.199997,74.5,9402200,73.407944
2021-04-27,261.579987,263.190002,260.119995,261.970001,31014200,259.249573,135.009995,135.410004,134.110001,134.389999,66015800,133.399948,194.960007,196,193.839996,195.889999,1589700,191.358109,518,519.159973,511.350006,517.320007,1944000,517.320007,85.669998,87.150002,85.129997,85.209999,61909900,85.209999,135.458893,136.290634,134.560226,135.764816,4062664,127.87825,74.389999,75.43,74.220001,75.220001,9300200,74.117386
2021-04-28,256.079987,256.540009,252.949997,254.559998,46903100,251.916519,134.309998,135.020004,133.080002,133.580002,107760100,132.595932,191.190002,191.5,186.029999,186.619995,3129100,182.302551,515.23999,519.130005,510.019989,515.47998,1472200,515.47998,88.849998,89.199997,83.919998,84.019997,108920300,84.019997,136.634796,137.093689,135.850861,136.711288,3941433,128.769745,75.160004,75.269997,74.660004,74.769997,6107800,73.673981
2021-04-29,255.460007,256.100006,249,252.509995,40589000,249.887802,136.470001,137.070007,132.449997,133.479996,151101000,132.496674,186.960007,189.259995,185.649994,188.399994,1746200,184.041382,518.109985,520.450012,510.619995,516.090027,1592500,516.090027,84.699997,85.269997,82.629997,83.910004,51294500,83.910004,137.79158,142.198853,136.692154,137.896744,4554179,129.886337,75.379997,75.900002,74.639999,75.870003,7940400,74.757858
2021-04-30,249.740005,253.080002,249.600006,252.179993,30945100,249.561234,131.779999,133.559998,131.070007,131.460007,109839500,130.491562,186.5,188.320007,184.850006,186.990005,2316700,182.664001,514.130005,515.049988,507.149994,508.339996,1950500,508.339996,82.970001,84.099998,81.419998,81.620003,46601900,81.620003,137.380493,137.504776,134.369019,135.640533,9280321,127.761192,75.559998,75.919998,75.190002,75.790001,7825300,74.679039
2021-05-03,253.399994,254.350006,251.119995,251.860001,19626600,249.244553,132.039993,134.070007,131.830002,132.539993,75135100,131.563599,189.169998,191.570007,188.869995,191.460007,1514200,187.030609,510.970001,511.73999,501.119995,503.459991,1458600,503.459991,81.970001,82,78.459999,78.550003,66323300,78.550003,137.485657,139.340347,137.237091,138.384323,5997241,130.345612,76.279999,77.480003,76.080002,77.330002,15319600,76.196465
2021-05-04,250.970001,251.210007,245.759995,247.789993,32756100,245.216812,131.190002,131.490005,126.699997,127.849998,137564700,126.908142,190.649994,194.380005,189.580002,193.970001,2246700,189.482513,499.470001,499.470001,484.829987,490.700012,2528900,490.700012,77.949997,78.669998,77.040001,78.610001,59194300,78.610001,138.05928,140.143402,137.982788,139.340347,6642623,131.246094,77.07,78.699997,76.93,78.529999,15316500,77.378876
2021-05-05,249.059998,249.5,245.820007,246.470001,21901300,243.910538,129.199997,130.449997,127.970001,128.100006,84000900,127.156311,189.990005,194.570007,189.300003,193.660004,2759100,189.179718,495.690002,498.630005,484.440002,486.690002,1875300,486.690002,79.050003,79.300003,77.360001,77.830002,42310200,77.830002,139.521988,139.521988,138.59465,138.833649,5229895,130.768814,78.970001,79.830002,78.419998,79.190002,12271900,78.029198
2021-05-06,246.449997,249.860001,244.690002,249.729996,26491100,247.136673,127.889999,129.75,127.129997,129.740005,78128300,128.784241,195.289993,195.369995,192.860001,195.320007,1317000,190.801315,485.670013,485.670013,475.920013,483.609985,2537100,483.609985,77.629997,78.059998,76.470001,77.889999,38661300,77.889999,138.871887,141.978973,138.79541,141.892929,7848661,133.650375,79.18,79.959999,78.559998,79.739998,14089700,78.571129
2021-05-07,252.149994,254.300003,251.169998,252.460007,27032900,249.838348,130.850006,131.259995,129.479996,130.210007,78973300,129.470306,196.570007,196.570007,191.929993,194.889999,1968300,190.381241,496,499.149994,485.779999,488.730011,1632300,488.730011,78.75,79.57,78.220001,78.809998,36954200,78.809998,139.502869,139.713196,138.212234,139.063095,7325661,132.448456,79.809998,80.540001,78.580002,80.400002,14073400,79.221466
2021-05-10,250.869995,251.729996,247.119995,247.179993,29299900,244.613144,129.410004,129.539993,126.809998,126.849998,88071200,126.129402,195.990005,196.669998,194.259995,194.399994,2561200,189.902573,487.540009,489.040009,478.630005,479.380005,1970900,479.380005,78.199997,78.300003,75.919998,75.989998,45134500,75.989998,139.388138,141.854691,139.388138,139.741867,7304636,133.094955,78.769997,80.720001,78.599998,80.150002,17356700,78.975128
